user_id,age,gender,country,education_level,daily_screen_time,sleep_hours,exercise_freq,social_media_usage,extroversion,conscientiousness,neuroticism,income,happiness_index,stress_level,target_success_label
504140,49,Male,USA,Masters,7.037410365998634,7.053352081965514,6,0.5206679572845663,48.41014165763911,65.32857965512503,49.566488169396536,97076.65587246814,40.3029067158805,68.3267575278085,1
503758,69,Male,USA,Bachelors,3.7276901863064604,8.916276781222944,3,1.8282277608235176,9.719399869249358,68.37651333385605,19.972425463287383,72509.79355141755,48.76266991992274,53.77878980485216,1
502421,58,Female,USA,High School,5.610430112865841,9.897904640142071,5,1.3416703505251624,34.68765010596168,81.31124393440003,69.04264684142312,74506.66160077129,36.19798487821939,76.78508504082059,1
505486,34,Male,USA,High School,5.357391238099196,5.582461029081066,2,2.650819411330895,37.87648447143774,78.69727620119482,70.86198947231699,53537.226889510224,22.6197697315635,84.32104278234803,0
506808,57,Male,USA,High School,3.540365532793854,7.200222225449391,4,4.011663014078912,29.554989318942564,73.19394364179162,75.59100093450573,57369.2755322047,26.793070261028497,80.25373593302322,0
505840,53,Male,USA,High School,2.8428725793133323,5.680224259506991,5,5.2455106048897395,27.10598748908598,70.4061962727174,67.83975470455471,41405.57669684442,20.013899855891996,85.74444270064035,0
500081,32,Male,USA,Bachelors,6.193354029391258,6.731271911860341,2,0.23861804169154058,21.33809199315217,63.27797678132565,46.839795108400814,21141.323505390577,30.761574526835837,62.34127044388039,0
504247,53,Nonbinary,Canada,High School,7.719150328758692,5.0146403388177045,3,0.06865365694624549,22.63930829171127,71.2195983726605,64.0121985347971,,17.862267164715515,81.31509390906984,0
501017,31,Male,USA,Bachelors,4.758172553497579,5.989606606690431,6,1.6063089605870084,44.57358694591712,63.39688587065565,43.218864090191914,59039.02772344835,32.997444108150525,75.80555066628756,0
502356,25,Female,USA,Masters,3.3888406994781928,7.648816039308372,3,3.879036039426287,17.056215111003905,70.59339403420813,29.246044319859333,8360.303526248259,35.86371884195383,79.25801807742286,0
500762,65,Male,USA,Bachelors,0.852766559577506,7.783406905554949,2,0.5276805456047049,3.424420825772298,58.60992072057283,35.62866469668316,72077.6991522521,38.23547054433242,60.431710136783494,0
505919,26,Male,India,Masters,6.69657119198202,5.828265328009049,1,0.7260685672510445,39.73009145615002,70.3092067631515,31.608545101070167,28615.71194717174,33.65106822891725,67.14317062784106,0
505062,25,Male,USA,High School,6.7009366532713965,6.616615085727863,1,4.352744882970926,31.44711239811024,43.94806956113744,59.95116132398712,15619.258806437774,32.24333817695276,62.01217042580587,0
505936,23,Female,India,Masters,0.10976744459515597,6.082753249326761,4,2.4280055764834687,10.885822488197272,88.23694345495613,60.70615476796536,34681.775258552225,23.375490713546775,76.91708066159244,0
507443,64,Male,USA,Bachelors,4.286210635247116,7.680520309673733,3,0.4610700753571739,56.35908266952734,96.85880237522093,76.06914422059099,71095.707729477,45.75852818505223,58.56797520088298,1
505175,69,Male,UK,Masters,2.6606179878652036,8.461655291226096,3,8.89643223584248,7.340674058598721,60.02383935860255,23.596973188978716,76384.59232329547,47.652024708778804,49.20054228693153,0
503158,26,Male,USA,Masters,5.338653194785763,6.0552583304694165,5,4.653600455230188,14.306628415969772,76.73413212706929,60.23402002232674,10313.046610408906,20.183044180445368,71.83144092571243,0
503877,33,Female,India,Bachelors,2.3376617278237966,8.735489614647744,3,1.6332802321497284,13.08151232149219,78.0236441689876,72.0849299852847,30138.520945124597,37.73243922740062,64.38796803919564,0
503622,59,Male,USA,High School,6.853511459971881,7.269689437816016,2,6.36113502271583,7.8455612198420415,90.41568131632572,75.1314534579245,93517.27073523392,25.373891898802242,66.16235888966867,0
500446,42,Female,USA,Bachelors,2.4546033267080865,8.747682793795814,3,0.3644402536453415,26.862257972641952,45.057854874362924,43.22866925724426,66955.68952654727,42.67778806215372,53.40516424500165,0
500701,32,Female,UK,Bachelors,5.19499466836225,7.572806858834123,3,1.1494057653647842,62.49755072893021,68.66338699121495,66.80044522405493,73394.13338708539,47.90582698211375,46.734964153457554,1
506417,24,Female,USA,High School,5.053853384635515,8.468980658418575,6,0.9084886760590228,27.330441345114686,83.1032413114538,72.49998644969655,23254.430267508935,35.77597098417643,62.53129387283731,0
503573,25,Male,India,Bachelors,4.2490786750283664,6.409612882142187,4,2.0530762246929095,17.90281256072376,65.35344893849323,51.89219263933042,48323.20075187488,26.47353245711573,72.67701074360004,0
505121,24,Prefer not to say,USA,Masters,2.8202139516917315,6.662593185803062,4,2.664499808312732,7.153322884129544,34.5280237579226,30.610059165174512,37449.748864509354,26.08245538809159,78.93498504515523,0
503165,26,Female,UK,Masters,6.056085712583187,8.893033440916165,4,1.971264696604682,42.6404346565948,71.2664419870635,13.523559834029614,48693.01871846706,54.23192950263478,50.13631168347979,1
506894,31,Male,India,High School,4.915922995196013,9.02740266602977,4,0.597689240876679,29.820561435670378,61.41329809338399,33.278669045081315,71452.94060878862,39.3474647998416,61.75795155701907,0
503328,46,Female,Other,High School,2.462642339215994,5.297865799024608,2,3.7218527488898347,44.07118941528534,57.01348817384583,41.983553401288724,48041.4605554594,34.051884776813566,58.15849412284133,0
503145,42,Male,USA,PhD,5.617504498041753,7.644969740110047,1,0.17571916992997957,26.260493862536,87.75130449473203,71.92505424622755,41798.524843173596,31.221943026717504,71.77283652325842,0
503699,47,Male,India,Bachelors,5.61457451649356,6.2302033227914455,2,1.080152956348403,9.533856293099975,76.89988900640341,60.44497089925262,56866.39216325889,22.130164870912388,75.73705742886989,0
507517,53,Female,India,High School,7.9784813881659815,8.82247934832574,4,2.30357621965165,1.4843791980842636,77.49717295358353,64.1779747592298,,34.36394498062844,76.0111936221464,0
503815,63,Male,Canada,Bachelors,3.825853643916934,7.541327893685207,0,1.990005441761375,12.36501864313417,55.77360470083734,32.386594112532585,,28.84805821335444,67.4799451634741,0
506615,55,Female,USA,Masters,5.603808805697801,6.513033868365118,5,1.5725650960562514,42.868075063927094,76.54135873501477,49.980280231874524,76304.47337388343,32.22308139564725,55.14385444778126,1
506305,64,Female,Australia,PhD,4.889223070527892,8.312064572010609,4,9.847103232640487,55.04030177048846,61.672667118818104,46.7085681495065,,45.73224759506993,55.65304259274487,1
502274,25,Nonbinary,USA,Bachelors,2.755327283277208,6.933395487296059,5,3.159799370621119,18.61749838528777,77.85332597074321,81.30797492836028,29777.960181213482,23.590628623088957,82.13562608034162,0
507067,44,Male,Other,Masters,9.519634625632868,8.173670558816543,1,4.737005584053474,20.739188396401904,86.13432041018744,68.60329108766948,70179.963959641,35.90924752746693,59.90569829095206,0
501543,24,Female,USA,Bachelors,6.742168123964567,,2,1.6819500654114132,35.07592756523989,81.49015301427696,39.577267059185054,46880.67633605585,27.858422409883236,73.65483101473141,0
502347,50,Male,India,Bachelors,5.255905281257556,6.679801482934055,0,2.431501423048217,28.864611885946502,84.0771928255732,59.36262866392569,75791.44025807136,28.92944360276878,73.80287603657474,0
503069,20,Male,USA,High School,5.873342054873244,7.233861854969472,3,3.240298804978195,3.125102191552852,71.09056377324396,48.47358852265091,30805.005818288853,29.273226146568124,77.80773107609433,0
504918,59,Male,India,High School,3.8073085217398273,6.375547486893575,3,3.01119233181644,7.80015394613353,56.48411315559551,40.67425172146192,66619.80118102318,30.541961267483806,64.30962600857902,0
504013,36,Male,USA,Bachelors,2.8277259391257155,7.563092845435447,4,4.059185461631759,2.315517487918892,29.466040177323954,46.84770937048358,13571.932476443955,27.466302697114557,85.11962724684665,0
500311,42,Male,USA,Bachelors,3.4735094725442233,5.6056479625988915,1,0.13815348638117922,9.667398872472813,84.00035605545061,40.08080276947303,47541.42183331994,30.915778197684467,63.20209042300285,0
504326,37,Male,USA,Masters,6.676628908188203,6.376229366803612,6,0.0966434547918544,5.639958521777091,62.89655179780019,70.22410906082004,41682.08205581328,18.30342690051668,84.83087708780857,0
501322,64,Female,Canada,PhD,5.792368287217925,6.44794526868727,2,0.3648462184856922,63.34676874816504,65.84190747717044,54.90680764649106,,43.52288125099005,49.560320272965114,1
503343,22,Male,USA,High School,3.572282697135221,6.840928303840899,2,3.6195403487817726,26.73146598455413,86.86538397731351,42.219759977183216,57100.23559179218,34.55466557722732,69.16567496655864,0
505812,41,Male,India,Bachelors,6.8832071203562215,6.61843783553772,2,1.0180724848758884,19.232618665904674,60.19549742110127,62.68608961542248,,22.5763015481749,75.52215115626979,0
505250,34,Female,Other,Bachelors,8.23583135718616,7.077866345544396,3,6.211952372017786,39.59338748108297,71.0098955563083,28.540996323585844,56595.7381346673,37.813247181866174,55.497879412351686,1
503709,63,Male,Australia,Masters,6.005408256180784,5.658695782347189,6,0.7176167283186105,38.22599865553762,64.54548355555328,44.3697671040656,53164.40959764742,28.467128042774196,69.12471316877752,1
506683,18,Male,India,High School,2.3295415641853574,7.808297809556041,0,3.0243260618869106,27.207621077350495,46.227485409392266,14.545730521446417,28237.309267854023,41.6266095496202,60.72229369684757,0
506983,64,Male,India,High School,5.382318245953476,,3,3.1885865964606137,21.21498436945357,68.90926639561309,50.66221524639314,78360.46346925419,33.29161555188533,75.63505431353794,0
501955,47,Female,India,Masters,6.238958667956926,6.830290724774531,3,0.022270609638347368,22.224089606416868,84.1507677334912,34.753102191503004,,32.67569865135404,74.83125129496605,1
505381,35,Female,USA,Bachelors,2.897890136346198,6.50471451574806,2,1.3983353663948856,45.34318087824801,66.851171230359,12.076165208838189,63834.349759638935,42.36816848216609,54.90777822130656,1
501984,63,Male,USA,Masters,2.3474718868962614,6.525581927926718,3,2.0508912745552976,17.66306301489579,68.45406915576675,87.9037548518237,70447.51294415201,21.257536889673705,91.53250920398679,0
501167,54,Female,UK,High School,4.290379506837949,5.662294916419787,3,2.5586320287681046,64.89042141846619,80.39731167010082,57.41534489688831,58667.78225064081,40.4798645083192,56.85180197019231,1
500506,45,Male,India,PhD,7.184297836088376,7.224844283355133,3,1.7825643787022893,38.85383865095376,75.34128921218657,57.91780877510647,,34.395181468763305,71.6567119279987,0
500131,22,Female,Australia,Bachelors,4.41870367343407,5.4643822222128735,2,2.2942206029258223,34.92362780516018,73.60581507024104,42.14267799139477,27363.568174757158,32.91007844637264,73.67606691819859,0
507692,50,Prefer not to say,USA,Masters,5.837449267160041,7.230514974963691,2,0.25302832667091407,26.399734642760432,84.47490239718482,67.74595336825709,90076.09526960002,29.364303188612492,63.14985609675742,0
505888,50,Male,UK,Bachelors,5.783013367227152,5.259350942418016,3,1.4788222343139807,20.665124205719007,83.39124524456032,69.1407990927133,42436.25318462118,17.680845800028905,91.00610970518773,0
505136,25,Nonbinary,UK,Bachelors,4.35843438548034,8.50344906162625,1,0.008303910120481291,28.53771571504316,93.55256792122152,61.17729924052996,51116.80346187004,33.2908077173546,75.55572675305083,0
507573,49,Male,USA,Masters,5.527267526037643,6.6454404759519266,0,1.4176805133057326,68.24271384639779,95.51896889959369,80.19755593905923,61605.755894154354,37.7022483941463,55.833660741108176,1
501228,66,Male,Australia,High School,3.913183725868184,,2,0.6852817162450556,18.252478252072184,47.71224870136751,90.10806455904726,25461.616092859484,21.295896919984674,82.82652190920416,0
507935,26,Female,USA,Other,5.750486613293336,6.662411734305855,1,9.184509981714934,3.327701177042385,38.40376477347211,33.15027730369782,19642.310274879594,36.36355949213795,70.80966363094672,0
505147,64,Female,USA,High School,6.294863004583941,7.606798130114179,3,0.809918102052952,32.159973753169915,90.07020581054651,54.23619842460716,88578.48926443365,38.573338861835694,54.970096919436585,1
501362,56,Female,UK,Masters,4.108476738412262,6.572919442629951,2,2.2852886089255873,9.194466372166495,62.80502047953661,53.636376768840876,38719.76010140285,26.414971755610217,75.87633193912818,0
506229,26,Male,USA,PhD,5.838328829293514,7.353794633450767,1,3.462575313734875,13.614569916932806,79.43179227416076,32.366032328620484,17668.5996906188,37.55873366696955,63.27145218893037,0
505868,58,Male,Canada,Masters,8.911412045509806,6.327380735313594,0,4.320788700027652,5.568515821922571,57.63035300177426,29.39917318557158,80513.3303737152,38.58211298091536,61.39392977635113,0
502287,22,Female,USA,Masters,4.862645547820977,,2,0.10324487330238476,24.618395851495364,47.6019968829158,23.09509182801892,,48.30534526622427,55.21364392233276,0
500576,45,Female,India,Masters,4.360176858991003,6.822023115378152,3,6.322259815285201,35.40944623286718,44.38265702837074,65.80066250947864,30239.6141493814,35.06103201163929,56.520399308775666,0
500635,22,Male,USA,Bachelors,5.762848943984048,,6,3.1490286929599254,33.96483796140385,63.064267168456155,68.6092168529574,41574.48165863658,30.07341363367975,67.49670359889492,0
506268,47,Male,Canada,Masters,7.888157065144524,6.039341299940865,3,3.0642011515050274,42.07620291518786,87.5359859156007,49.74933914643273,60203.566853444754,32.24390357919109,58.854248582461295,1
506027,25,Male,USA,Masters,4.689404299972822,5.700562530853217,3,6.02254130407805,26.531241660500953,92.05269415497737,85.99995246181116,,15.754157256499118,96.70216928729285,0
502485,60,Male,India,PhD,6.957479773383838,7.103789413576283,4,6.6567251387884125,20.788320691031885,65.71652378986182,52.82002510539729,77071.09743304859,35.91590026911119,63.60294229050005,0
506258,18,Male,USA,Masters,2.497566167285738,6.162638357448618,1,2.105302754171272,53.66478846255468,60.00980240964644,66.01962310318807,11647.147974624266,34.221082795744515,77.46295320222364,0
503131,28,Male,USA,Bachelors,6.662827392052186,8.9374331351019,4,0.9286407495481176,53.99272691827473,66.96806784485094,49.132719527283314,43825.20009941054,50.060540887265596,56.67858202275895,1
503106,62,Male,USA,Bachelors,3.7809933504601276,6.153926936150792,3,1.3717626056910488,29.254029181194817,81.93652220398367,48.721811132362554,64749.727701902746,26.41929626625924,76.77261406217568,1
505278,54,Male,India,Masters,5.632702426423625,5.579725752008535,5,2.9358037875043763,36.80801112729503,69.0357048659776,10.554509737806685,82708.77283267723,44.27809881429251,55.71020263468453,1
500361,23,Female,Canada,Bachelors,3.0875861126041766,7.474898139332972,3,0.7773087045984595,31.741830598890513,81.67608719679231,14.825565550701821,63835.584349940415,38.641334694953315,60.810682851964124,1
503744,33,Female,Canada,Bachelors,5.793928350316051,5.345666247462943,4,0.46833816813274165,52.086611205288435,62.558558418244345,70.3948712230845,29367.946189058053,26.040232312543676,75.77943140076304,0
504880,19,Female,UK,Bachelors,5.3140323180860225,4.4996351545202975,3,3.9674364969829865,21.340855797580787,71.47583490761832,29.737108670186334,53324.886374449765,31.507414399098792,77.50963980505486,0
502185,41,Male,India,High School,3.681861152140016,,5,2.3036788068153715,13.49927785697161,85.35521353979131,60.313775864042675,80311.41176108428,24.17961482712661,74.65085923149626,0
500848,47,Female,USA,Masters,4.6711683269680195,7.19333355913769,1,1.7659887924183457,23.22995572745661,39.85872003070701,42.092310598356725,56020.840230644295,37.0950179072716,65.56733428806902,0
502047,38,Male,Australia,PhD,7.552205880710266,7.522277818407954,5,0.4474425269888189,22.361980201908406,87.35346632635452,73.982363277923,72022.23982243723,27.234528943683056,63.95282534118854,0
505361,46,Female,Canada,Bachelors,6.887696786013035,7.078654497545705,3,0.08533679666987869,23.37850170748272,78.84998770781068,39.024427191370705,76581.42709836812,38.33326583177455,69.64361701034836,0
507696,54,Female,UK,Bachelors,4.174099734095044,5.311321836162658,1,1.0465386139946393,59.011831633331354,94.6099243427069,50.92785764318817,61414.28340431059,28.563368549122682,67.11801334829862,1
500266,68,Female,India,Bachelors,4.497884135455438,6.973038078102444,1,7.834302400848152,19.234416576012627,96.86607065322114,66.88973943855757,78813.15860240112,29.42476369617342,69.14046431946123,1
504899,57,Female,USA,PhD,5.46639661142393,8.501659656577223,4,3.064095205664741,43.389373509547255,76.4980907345051,45.79040860509826,,47.49727581193853,48.86638507710232,1
503172,32,Female,India,PhD,2.924253499973669,3.3227914166962194,3,1.839061675737589,42.77797890598862,18.099338404751347,49.65527289362382,25512.728835260976,18.143901175206828,87.39324361450542,0
505856,60,Male,UK,High School,5.083579136961389,6.18790050227742,2,0.03454572162137618,8.49019581850492,43.32394661757086,31.268998471597808,,29.501525219781723,64.27730415764557,0
505555,25,Male,USA,Masters,3.573359053327949,6.59227787682358,0,3.054825386614259,22.481253764694742,70.26560381680088,21.108912158331748,24275.595987823046,38.32098097777661,64.12710267562169,0
503706,25,Female,UK,Masters,4.444772347603416,8.712619912077212,3,3.42284139128558,36.04225039725304,77.87963952787084,68.28210557235157,45188.11390760315,40.724562696218946,62.92449708889355,0
507255,54,Female,UK,High School,6.110252619888468,6.92989230049782,3,0.2694537696840557,33.46830491048066,72.71220890264053,77.0510204325747,26216.359765912428,26.385619197496492,73.97487662761655,0
501856,40,Female,India,Other,8.189650000410495,7.962854222624389,2,1.1248963567903287,31.616322589409485,91.64044965114687,58.63061281978917,47641.79543957475,42.44443283250361,56.6599924577988,1
507607,25,Female,Australia,Bachelors,2.0221950750471707,,0,6.000583504407351,42.975979881834206,79.51996920412533,30.345884859370514,40058.25221972531,44.16223977385207,45.483639142642154,1
504524,19,Female,USA,High School,4.283715476001715,7.113445570564164,4,0.8587760209558919,32.672497395943665,77.27631773643213,46.262041415128174,52893.80211344489,30.844332647759813,65.94115651154455,0
507361,51,Male,UK,Bachelors,4.731216340419627,8.709568292344256,4,0.2749063173982239,6.603707533174415,62.08662390737083,68.37705938444203,,34.22228537750267,65.09541374005087,0
506658,23,Female,Other,Masters,1.7425957845465687,9.318443243006852,3,2.263494001110371,38.15597947531367,89.32178321998305,88.18300650011196,45616.530026311,41.844401791472315,61.28992115566336,0
503022,54,Nonbinary,India,High School,5.73256277446987,6.527110008204972,4,3.437920831312864,21.712206845076125,62.984909282891735,76.35005170047052,59664.4218640988,23.168774441076547,72.3012200399942,0
500412,22,Female,Canada,Bachelors,5.36408713471827,5.30453181742436,3,3.1002008808251906,10.03071739754779,69.18110998908953,54.347098998407375,14451.23068354189,14.015687059798562,88.34733800255042,0
507403,45,Nonbinary,USA,High School,5.0992555771456445,5.475851756338962,2,2.7615753793313034,38.39500882950722,82.32364682749177,24.147876603333813,70835.78428175798,28.912348065926416,70.56370287816597,1
